,date,team,opponent,game_time,attendance,night_game,home
162,"Wednesday, Sep 27 2017",HOU,TEX,3:17,"26,053",0,0
163,"Thursday, Sep 28 2017",HOU,BOS,3:31,"34,222",1,0
164,"Friday, Sep 29 2017",HOU,BOS,2:47,"36,623",1,0
165,"Saturday, Sep 30 2017",HOU,BOS,3:19,"35,722",0,0
167,"Sunday, Oct 1 2017",HOU,BOS,3:09,"34,517",0,0
0,"Monday, Apr 3 2017",PIT,BOS,3:03,"36,594",0,0
1,"Wednesday, Apr 5 2017",PIT,BOS,3:53,"36,137",1,0
2,"Friday, Apr 7 2017",PIT,ATL,3:18,"36,484",0,1
3,"Saturday, Apr 8 2017",PIT,ATL,3:00,"31,756",1,1
4,"Sunday, Apr 9 2017",PIT,ATL,3:14,"22,713",0,1
5,"Monday, Apr 10 2017",PIT,CIN,3:05,"28,264",1,1
6,"Tuesday, Apr 11 2017",PIT,CIN,3:04,"11,027",1,1
7,"Wednesday, Apr 12 2017",PIT,CIN,2:54,"12,327",1,1
8,"Thursday, Apr 13 2017",PIT,BOS,3:15,"32,400",0,0
9,"Friday, Apr 14 2017",PIT,CHC,3:15,"40,430",0,0
10,"Saturday, Apr 15 2017",PIT,CHC,3:25,"41,814",0,0
11,"Sunday, Apr 16 2017",PIT,CHC,3:02,"39,422",0,0
12,"Monday, Apr 17 2017",PIT,STL,2:14,"40,172",1,0
13,"Tuesday, Apr 18 2017",PIT,STL,2:31,"38,806",1,0
14,"Wednesday, Apr 19 2017",PIT,STL,2:40,"40,182",0,0
15,"Friday, Apr 21 2017",PIT,NYY,3:19,"30,565",1,1
16,"Saturday, Apr 22 2017",PIT,NYY,3:17,"36,140",0,1
17,"Sunday, Apr 23 2017",PIT,NYY,2:39,"27,840",0,1
18,"Monday, Apr 24 2017",PIT,CHC,3:22,"13,445",1,1
19,"Tuesday, Apr 25 2017",PIT,CHC,2:44,"15,326",1,1
20,"Wednesday, Apr 26 2017",PIT,CHC,3:22,"16,904",1,1
21,"Friday, Apr 28 2017",PIT,MIA,3:31,"19,690",1,0
22,"Saturday, Apr 29 2017",PIT,MIA,2:31,"33,152",1,0
23,"Sunday, Apr 30 2017",PIT,MIA,3:36,"26,245",0,0
25,"Monday, May 1 2017",PIT,CIN,3:13,"14,753",1,0
26,"Tuesday, May 2 2017",PIT,CIN,3:00,"13,909",1,0
27,"Wednesday, May 3 2017",PIT,CIN,2:48,"14,297",1,0
28,"Thursday, May 4 2017",PIT,CIN,2:40,"17,896",0,0
29,"Friday, May 5 2017",PIT,MIL,2:41,"21,129",1,1
30,"Saturday, May 6 2017",PIT,MIL,2:58,"22,902",1,1
31,"Sunday, May 7 2017",PIT,MIL,3:07,"25,108",0,1
32,"Monday, May 8 2017",PIT,LAD,3:08,"37,314",1,0
33,"Tuesday, May 9 2017",PIT,LAD,3:38,"47,720",1,0
34,"Wednesday, May 10 2017",PIT,LAD,2:37,"40,719",1,0
35,"Thursday, May 11 2017",PIT,ARI,2:34,"17,527",1,0
36,"Friday, May 12 2017",PIT,ARI,2:57,"21,911",1,0
37,"Saturday, May 13 2017",PIT,ARI,3:00,"31,673",1,0
38,"Sunday, May 14 2017",PIT,ARI,4:08,"34,088",0,0
39,"Tuesday, May 16 2017",PIT,WSN,3:30,"16,992",1,1
40,"Wednesday, May 17 2017",PIT,WSN,3:03,"18,803",1,1
41,"Thursday, May 18 2017",PIT,WSN,3:17,"27,728",0,1
42,"Friday, May 19 2017",PIT,PHI,2:54,"25,795",1,1
43,"Saturday, May 20 2017",PIT,PHI,2:52,"32,572",0,1
44,"Sunday, May 21 2017",PIT,PHI,2:45,"24,445",0,1
45,"Monday, May 22 2017",PIT,ATL,3:23,"21,896",1,0
46,"Tuesday, May 23 2017",PIT,ATL,3:03,"25,040",1,0
47,"Wednesday, May 24 2017",PIT,ATL,4:02,"25,981",1,0
48,"Thursday, May 25 2017",PIT,ATL,2:41,"33,713",0,0
49,"Friday, May 26 2017",PIT,NYM,2:57,"29,408",1,1
50,"Saturday, May 27 2017",PIT,NYM,3:33,"31,658",1,1
51,"Sunday, May 28 2017",PIT,NYM,3:13,"21,828",1,1
52,"Monday, May 29 2017",PIT,ARI,3:02,"16,939",0,1
53,"Tuesday, May 30 2017",PIT,ARI,2:10,"14,996",1,1
54,"Wednesday, May 31 2017",PIT,ARI,4:40,"20,990",0,1
56,"Friday, Jun 2 2017",PIT,NYM,3:18,"33,047",1,0
57,"Saturday, Jun 3 2017",PIT,NYM,3:06,"34,035",1,0
58,"Sunday, Jun 4 2017",PIT,NYM,2:54,"35,323",0,0
59,"Tuesday, Jun 6 2017",PIT,BAL,3:25,"26,724",1,0
60,"Wednesday, Jun 7 2017",PIT,BAL,4:08,"19,957",1,0
61,"Thursday, Jun 8 2017",PIT,MIA,3:06,"21,744",1,1
62,"Friday, Jun 9 2017",PIT,MIA,3:25,"23,590",1,1
63,"Saturday, Jun 10 2017",PIT,MIA,3:11,"27,275",0,1
64,"Sunday, Jun 11 2017",PIT,MIA,2:32,"22,925",0,1
65,"Monday, Jun 12 2017",PIT,COL,3:11,"16,320",1,1
66,"Tuesday, Jun 13 2017",PIT,COL,2:42,"16,764",1,1
67,"Wednesday, Jun 14 2017",PIT,COL,3:19,"17,308",1,1
68,"Friday, Jun 16 2017",PIT,CHC,3:31,"25,420",1,1
69,"Saturday, Jun 17 2017",PIT,CHC,2:54,"34,383",1,1
70,"Sunday, Jun 18 2017",PIT,CHC,2:48,"34,539",0,1
71,"Monday, Jun 19 2017",PIT,MIL,3:18,"25,489",1,0
72,"Tuesday, Jun 20 2017",PIT,MIL,3:13,"23,982",1,0
73,"Wednesday, Jun 21 2017",PIT,MIL,3:13,"25,134",1,0
74,"Thursday, Jun 22 2017",PIT,MIL,2:57,"28,428",0,0
75,"Friday, Jun 23 2017",PIT,STL,3:08,"47,112",1,0
76,"Saturday, Jun 24 2017",PIT,STL,3:00,"46,735",1,0
77,"Sunday, Jun 25 2017",PIT,STL,3:11,"43,719",1,0
78,"Tuesday, Jun 27 2017",PIT,TBR,3:05,"20,424",1,1
79,"Wednesday, Jun 28 2017",PIT,TBR,3:01,"21,582",1,1
80,"Thursday, Jun 29 2017",PIT,TBR,2:54,"22,595",1,1
81,"Friday, Jun 30 2017",PIT,SFG,4:01,"26,407",1,1
83,"Saturday, Jul 1 2017",PIT,SFG,4:00,"27,247",0,1
84,"Sunday, Jul 2 2017",PIT,SFG,2:55,"32,144",0,1
85,"Monday, Jul 3 2017",PIT,PHI,2:36,"26,498",1,0
86,"Tuesday, Jul 4 2017",PIT,PHI,3:01,"24,087",0,0
87,"Wednesday, Jul 5 2017",PIT,PHI,3:16,"19,099",1,0
88,"Thursday, Jul 6 2017",PIT,PHI,2:58,"33,059",1,0
89,"Friday, Jul 7 2017",PIT,CHC,3:46,"41,294",0,0
90,"Saturday, Jul 8 2017",PIT,CHC,2:59,"41,865",1,0
91,"Sunday, Jul 9 2017",PIT,CHC,3:14,"41,604",0,0
92,"Friday, Jul 14 2017",PIT,STL,3:06,"24,988",1,1
93,"Saturday, Jul 15 2017",PIT,STL,3:00,"35,658",1,1
94,"Sunday, Jul 16 2017",PIT,STL,3:02,"29,247",0,1
95,"Monday, Jul 17 2017",PIT,MIL,3:15,"18,506",1,1
96,"Tuesday, Jul 18 2017",PIT,MIL,2:58,"20,462",1,1
97,"Wednesday, Jul 19 2017",PIT,MIL,3:23,"24,401",1,1
98,"Thursday, Jul 20 2017",PIT,MIL,3:03,"33,493",0,1
99,"Friday, Jul 21 2017",PIT,COL,3:36,"41,192",1,0
100,"Saturday, Jul 22 2017",PIT,COL,3:07,"48,235",1,0
101,"Sunday, Jul 23 2017",PIT,COL,3:19,"40,118",0,0
102,"Monday, Jul 24 2017",PIT,SFG,3:27,"40,030",1,0
103,"Tuesday, Jul 25 2017",PIT,SFG,3:10,"41,232",1,0
104,"Wednesday, Jul 26 2017",PIT,SFG,2:38,"41,038",0,0
105,"Friday, Jul 28 2017",PIT,SDP,2:44,"24,215",1,0
106,"Saturday, Jul 29 2017",PIT,SDP,2:50,"37,286",1,0
107,"Sunday, Jul 30 2017",PIT,SDP,2:49,"30,267",0,0
109,"Tuesday, Aug 1 2017",PIT,CIN,3:00,"22,403",1,1
110,"Wednesday, Aug 2 2017",PIT,CIN,3:25,"22,367",1,1
111,"Thursday, Aug 3 2017",PIT,CIN,2:29,"25,955",1,1
112,"Friday, Aug 4 2017",PIT,SDP,3:35,"32,243",1,1
113,"Saturday, Aug 5 2017",PIT,SDP,3:13,"31,817",1,1
114,"Sunday, Aug 6 2017",PIT,SDP,4:03,"34,175",0,1
115,"Monday, Aug 7 2017",PIT,DET,2:37,"21,651",1,1
116,"Tuesday, Aug 8 2017",PIT,DET,2:36,"25,112",1,1
117,"Wednesday, Aug 9 2017",PIT,DET,3:03,"28,902",1,0
118,"Thursday, Aug 10 2017",PIT,DET,3:06,"33,490",0,0
119,"Friday, Aug 11 2017",PIT,TOR,2:41,"35,965",1,0
120,"Saturday, Aug 12 2017",PIT,TOR,2:50,"46,179",0,0
121,"Sunday, Aug 13 2017",PIT,TOR,2:51,"43,618",0,0
122,"Tuesday, Aug 15 2017",PIT,MIL,2:53,"32,605",1,0
123,"Wednesday, Aug 16 2017",PIT,MIL,3:06,"32,439",0,0
124,"Thursday, Aug 17 2017",PIT,STL,3:36,"31,499",1,1
125,"Friday, Aug 18 2017",PIT,STL,3:23,"29,906",1,1
126,"Saturday, Aug 19 2017",PIT,STL,2:49,"34,660",0,1
127,"Sunday, Aug 20 2017",PIT,STL,2:58,"2,596",1,1
128,"Monday, Aug 21 2017",PIT,LAD,4:35,"19,094",1,1
129,"Tuesday, Aug 22 2017",PIT,LAD,3:24,"17,288",1,1
130,"Wednesday, Aug 23 2017",PIT,LAD,2:34,"19,859",1,1
131,"Thursday, Aug 24 2017",PIT,LAD,3:37,"22,115",0,1
132,"Friday, Aug 25 2017",PIT,CIN,3:35,"20,561",1,0
133,"Saturday, Aug 26 2017",PIT,CIN,2:28,"35,259",1,0
134,"Sunday, Aug 27 2017",PIT,CIN,3:18,"26,155",0,0
135,"Monday, Aug 28 2017",PIT,CHC,2:50,"38,453",1,0
136,"Tuesday, Aug 29 2017",PIT,CHC,2:49,"37,370",1,0
137,"Wednesday, Aug 30 2017",PIT,CHC,3:12,"36,628",1,0
139,"Friday, Sep 1 2017",PIT,CIN,3:00,"23,569",1,1
140,"Saturday, Sep 2 2017",PIT,CIN,2:53,"23,529",1,1
141,"Sunday, Sep 3 2017",PIT,CIN,2:49,"24,474",0,1
142,"Monday, Sep 4 2017",PIT,CHC,3:05,"21,068",0,1
143,"Tuesday, Sep 5 2017",PIT,CHC,2:35,"14,079",1,1
144,"Wednesday, Sep 6 2017",PIT,CHC,3:05,"17,067",1,1
145,"Thursday, Sep 7 2017",PIT,CHC,3:13,"19,201",1,1
146,"Friday, Sep 8 2017",PIT,STL,2:58,"40,966",1,0
147,"Saturday, Sep 9 2017",PIT,STL,2:55,"44,378",1,0
148,"Sunday, Sep 10 2017",PIT,STL,2:35,"44,683",0,0
149,"Monday, Sep 11 2017",PIT,MIL,3:03,"27,422",1,0
150,"Tuesday, Sep 12 2017",PIT,MIL,3:00,"30,331",1,0
151,"Wednesday, Sep 13 2017",PIT,MIL,3:26,"27,436",1,0
152,"Friday, Sep 15 2017",PIT,CIN,3:14,"17,625",1,0
153,"Saturday, Sep 16 2017",PIT,CIN,2:23,"25,685",0,0
154,"Sunday, Sep 17 2017",PIT,CIN,2:39,"22,228",0,0
155,"Monday, Sep 18 2017",PIT,MIL,2:52,"16,283",1,1
156,"Tuesday, Sep 19 2017",PIT,MIL,3:04,"13,929",1,1
157,"Wednesday, Sep 20 2017",PIT,MIL,3:33,"15,741",1,1
158,"Friday, Sep 22 2017",PIT,STL,3:16,"23,942",1,1
159,"Saturday, Sep 23 2017",PIT,STL,3:20,"29,672",1,1
160,"Sunday, Sep 24 2017",PIT,STL,2:56,"28,550",0,1
161,"Tuesday, Sep 26 2017",PIT,BAL,2:38,"19,318",1,1
162,"Wednesday, Sep 27 2017",PIT,BAL,2:34,"24,779",1,1
163,"Thursday, Sep 28 2017",PIT,WSN,3:23,"26,380",1,0
164,"Friday, Sep 29 2017",PIT,WSN,3:06,"36,339",1,0
165,"Saturday, Sep 30 2017",PIT,WSN,2:56,"32,240",1,0
167,"Sunday, Oct 1 2017",PIT,WSN,4:22,"35,652",0,0
0,"Monday, Apr 3 2017",BOS,PIT,3:03,"36,594",0,1
1,"Wednesday, Apr 5 2017",BOS,PIT,3:53,"36,137",1,1
2,"Friday, Apr 7 2017",BOS,DET,3:35,"45,013",0,0
3,"Saturday, Apr 8 2017",BOS,DET,3:05,"32,622",0,0
4,"Sunday, Apr 9 2017",BOS,DET,3:27,"33,662",0,0
5,"Monday, Apr 10 2017",BOS,DET,2:44,"24,672",0,0
6,"Tuesday, Apr 11 2017",BOS,BAL,3:15,"37,497",1,1
7,"Wednesday, Apr 12 2017",BOS,BAL,3:46,"32,211",1,1
8,"Thursday, Apr 13 2017",BOS,PIT,3:15,"32,400",0,1
9,"Friday, Apr 14 2017",BOS,TBR,3:37,"36,813",1,1
10,"Saturday, Apr 15 2017",BOS,TBR,2:54,"36,686",0,1
11,"Sunday, Apr 16 2017",BOS,TBR,3:46,"36,209",0,1
12,"Monday, Apr 17 2017",BOS,TBR,3:07,"37,318",0,1
13,"Tuesday, Apr 18 2017",BOS,TOR,3:48,"29,281",1,0
14,"Wednesday, Apr 19 2017",BOS,TOR,2:45,"30,842",1,0
15,"Thursday, Apr 20 2017",BOS,TOR,3:07,"44,283",0,0
16,"Friday, Apr 21 2017",BOS,BAL,3:20,"34,442",1,0
17,"Saturday, Apr 22 2017",BOS,BAL,2:47,"35,457",1,0
18,"Sunday, Apr 23 2017",BOS,BAL,3:34,"35,522",0,0
19,"Wednesday, Apr 26 2017",BOS,NYY,3:16,"32,072",1,1
20,"Thursday, Apr 27 2017",BOS,NYY,2:21,"34,054",1,1
21,"Friday, Apr 28 2017",BOS,CHC,3:28,"37,054",1,1
22,"Saturday, Apr 29 2017",BOS,CHC,3:00,"36,776",0,1
23,"Sunday, Apr 30 2017",BOS,CHC,3:28,"36,916",1,1
25,"Monday, May 1 2017",BOS,BAL,3:10,"33,489",1,1
26,"Tuesday, May 2 2017",BOS,BAL,2:33,"32,932",1,1
27,"Wednesday, May 3 2017",BOS,BAL,3:24,"33,162",1,1
28,"Thursday, May 4 2017",BOS,BAL,3:21,"36,563",1,1
29,"Friday, May 5 2017",BOS,MIN,3:24,"28,707",1,0
30,"Saturday, May 6 2017",BOS,MIN,3:03,"30,859",0,0
31,"Sunday, May 7 2017",BOS,MIN,3:46,"31,763",0,0
32,"Tuesday, May 9 2017",BOS,MIL,3:38,"22,524",1,0
33,"Wednesday, May 10 2017",BOS,MIL,3:37,"23,095",1,0
34,"Thursday, May 11 2017",BOS,MIL,3:29,"26,499",0,0
35,"Friday, May 12 2017",BOS,TBR,3:24,"36,496",1,1
36,"Saturday, May 13 2017",BOS,TBR,2:54,"35,447",0,1
37,"Sunday, May 14 2017",BOS,TBR,4:32,"35,080",0,1
38,"Tuesday, May 16 2017",BOS,STL,3:21,"41,514",1,0
39,"Wednesday, May 17 2017",BOS,STL,4:20,"44,365",1,0
40,"Thursday, May 18 2017",BOS,OAK,3:09,"12,016",1,0
41,"Friday, May 19 2017",BOS,OAK,3:12,"24,728",1,0
42,"Saturday, May 20 2017",BOS,OAK,3:22,"20,235",0,0
43,"Sunday, May 21 2017",BOS,OAK,3:11,"20,691",0,0
44,"Tuesday, May 23 2017",BOS,TEX,3:23,"34,769",1,1
45,"Wednesday, May 24 2017",BOS,TEX,2:59,"36,089",1,1
46,"Thursday, May 25 2017",BOS,TEX,3:23,"33,484",1,1
47,"Friday, May 26 2017",BOS,SEA,3:11,"35,080",1,1
48,"Saturday, May 27 2017",BOS,SEA,2:23,"36,985",0,1
49,"Sunday, May 28 2017",BOS,SEA,3:14,"37,174",0,1
50,"Monday, May 29 2017",BOS,CHW,3:16,"27,148",0,0
51,"Tuesday, May 30 2017",BOS,CHW,3:53,"21,852",1,0
52,"Wednesday, May 31 2017",BOS,CHW,2:59,"19,075",1,0
54,"Thursday, Jun 1 2017",BOS,BAL,2:38,"20,150",1,0
55,"Friday, Jun 2 2017",BOS,BAL,2:59,"33,193",1,0
56,"Saturday, Jun 3 2017",BOS,BAL,3:22,"35,470",1,0
57,"Sunday, Jun 4 2017",BOS,BAL,3:06,"31,819",0,0
58,"Tuesday, Jun 6 2017",BOS,NYY,3:35,"41,516",1,0
59,"Wednesday, Jun 7 2017",BOS,NYY,2:42,"44,380",1,0
60,"Thursday, Jun 8 2017",BOS,NYY,3:27,"46,194",1,0
61,"Friday, Jun 9 2017",BOS,DET,3:36,"36,853",1,1
62,"Saturday, Jun 10 2017",BOS,DET,3:39,"37,162",1,1
63,"Sunday, Jun 11 2017",BOS,DET,4:06,"35,457",1,1
64,"Monday, Jun 12 2017",BOS,PHI,4:16,"36,757",1,1
65,"Tuesday, Jun 13 2017",BOS,PHI,4:24,"37,141",1,1
66,"Wednesday, Jun 14 2017",BOS,PHI,3:26,"28,263",1,0
67,"Thursday, Jun 15 2017",BOS,PHI,2:25,"30,729",1,0
68,"Friday, Jun 16 2017",BOS,HOU,3:11,"36,189",1,0
69,"Saturday, Jun 17 2017",BOS,HOU,2:34,"41,017",1,0
70,"Sunday, Jun 18 2017",BOS,HOU,4:08,"38,389",1,0
71,"Monday, Jun 19 2017",BOS,KCR,3:11,"27,992",1,0
72,"Tuesday, Jun 20 2017",BOS,KCR,2:54,"25,983",1,0
73,"Wednesday, Jun 21 2017",BOS,KCR,3:07,"30,826",0,0
74,"Friday, Jun 23 2017",BOS,LAA,3:07,"37,034",1,1
75,"Saturday, Jun 24 2017",BOS,LAA,3:34,"36,868",1,1
76,"Sunday, Jun 25 2017",BOS,LAA,2:50,"36,474",0,1
77,"Monday, Jun 26 2017",BOS,MIN,2:55,"37,172",1,1
78,"Tuesday, Jun 27 2017",BOS,MIN,3:18,"36,804",1,1
79,"Wednesday, Jun 28 2017",BOS,MIN,3:14,"37,487",1,1
80,"Thursday, Jun 29 2017",BOS,MIN,3:24,"37,445",1,1
81,"Friday, Jun 30 2017",BOS,TOR,4:44,"41,357",1,0
83,"Saturday, Jul 1 2017",BOS,TOR,2:54,"46,672",0,0
84,"Sunday, Jul 2 2017",BOS,TOR,3:34,"46,696",0,0
85,"Monday, Jul 3 2017",BOS,TEX,4:07,"45,448",1,0
86,"Tuesday, Jul 4 2017",BOS,TEX,3:56,"43,267",1,0
87,"Wednesday, Jul 5 2017",BOS,TEX,2:52,"32,276",1,0
88,"Thursday, Jul 6 2017",BOS,TBR,2:43,"23,375",1,0
89,"Friday, Jul 7 2017",BOS,TBR,3:24,"24,842",1,0
90,"Saturday, Jul 8 2017",BOS,TBR,2:41,"23,419",0,0
91,"Sunday, Jul 9 2017",BOS,TBR,3:07,"20,812",0,0
92,"Friday, Jul 14 2017",BOS,NYY,3:27,"37,570",1,1
93,"Saturday, Jul 15 2017",BOS,NYY,5:50,"36,936",0,1
94,"Sunday, Jul 16 (1) 2017",BOS,NYY,3:13,"37,343",0,1
95,"Sunday, Jul 16 (2) 2017",BOS,NYY,2:59,"36,719",1,1
96,"Monday, Jul 17 2017",BOS,TOR,3:18,"36,144",1,1
97,"Tuesday, Jul 18 2017",BOS,TOR,4:59,"36,488",1,1
98,"Wednesday, Jul 19 2017",BOS,TOR,2:47,"37,360",1,1
99,"Thursday, Jul 20 2017",BOS,TOR,3:25,"37,094",0,1
100,"Friday, Jul 21 2017",BOS,LAA,3:05,"37,714",1,0
101,"Saturday, Jul 22 2017",BOS,LAA,3:07,"43,829",1,0
102,"Sunday, Jul 23 2017",BOS,LAA,2:13,"40,471",0,0
103,"Monday, Jul 24 2017",BOS,SEA,2:40,"29,262",1,0
104,"Tuesday, Jul 25 2017",BOS,SEA,4:59,"28,992",1,0
105,"Wednesday, Jul 26 2017",BOS,SEA,2:53,"39,797",0,0
106,"Friday, Jul 28 2017",BOS,KCR,2:44,"37,321",1,1
107,"Saturday, Jul 29 2017",BOS,KCR,4:45,"36,912",1,1
108,"Sunday, Jul 30 2017",BOS,KCR,3:13,"36,480",0,1
109,"Monday, Jul 31 2017",BOS,CLE,2:47,"37,169",1,1
111,"Tuesday, Aug 1 2017",BOS,CLE,3:36,"37,126",1,1
112,"Thursday, Aug 3 2017",BOS,CHW,3:26,"37,442",1,1
113,"Friday, Aug 4 2017",BOS,CHW,3:43,"36,612",1,1
114,"Saturday, Aug 5 2017",BOS,CHW,2:41,"36,599",1,1
115,"Sunday, Aug 6 2017",BOS,CHW,2:36,"37,283",0,1
116,"Tuesday, Aug 8 2017",BOS,TBR,2:52,"22,328",1,0
117,"Wednesday, Aug 9 2017",BOS,TBR,2:59,"11,853",1,0
118,"Friday, Aug 11 2017",BOS,NYY,3:40,"46,509",1,0
119,"Saturday, Aug 12 2017",BOS,NYY,3:13,"47,241",0,0
120,"Sunday, Aug 13 2017",BOS,NYY,3:40,"46,610",1,0
121,"Monday, Aug 14 2017",BOS,CLE,3:14,"37,430",1,1
122,"Tuesday, Aug 15 2017",BOS,STL,2:52,"37,345",1,1
123,"Wednesday, Aug 16 2017",BOS,STL,3:35,"37,181",1,1
124,"Friday, Aug 18 2017",BOS,NYY,4:09,"36,784",1,1
125,"Saturday, Aug 19 2017",BOS,NYY,3:09,"37,274",1,1
126,"Sunday, Aug 20 2017",BOS,NYY,3:36,"36,911",0,1
127,"Monday, Aug 21 2017",BOS,CLE,3:39,"21,428",1,0
128,"Tuesday, Aug 22 2017",BOS,CLE,2:41,"19,563",1,0
129,"Wednesday, Aug 23 2017",BOS,CLE,3:11,"25,346",1,0
130,"Thursday, Aug 24 2017",BOS,CLE,3:28,"21,643",1,0
131,"Friday, Aug 25 2017",BOS,BAL,3:37,"37,191",1,1
132,"Saturday, Aug 26 2017",BOS,BAL,2:58,"36,655",0,1
133,"Sunday, Aug 27 2017",BOS,BAL,3:22,"36,625",0,1
134,"Monday, Aug 28 2017",BOS,TOR,3:23,"35,630",1,0
135,"Tuesday, Aug 29 2017",BOS,TOR,2:44,"34,674",1,0
136,"Wednesday, Aug 30 2017",BOS,TOR,2:58,"37,693",1,0
137,"Thursday, Aug 31 2017",BOS,NYY,3:44,"43,309",1,0
139,"Friday, Sep 1 2017",BOS,NYY,2:44,"42,332",1,0
140,"Saturday, Sep 2 2017",BOS,NYY,2:58,"46,536",0,0
141,"Sunday, Sep 3 2017",BOS,NYY,3:46,"46,717",1,0
142,"Monday, Sep 4 2017",BOS,TOR,3:25,"34,311",1,1
143,"Tuesday, Sep 5 2017",BOS,TOR,6:00,"33,009",1,1
144,"Wednesday, Sep 6 2017",BOS,TOR,2:57,"33,190",1,1
145,"Friday, Sep 8 2017",BOS,TBR,3:14,"34,781",1,1
146,"Saturday, Sep 9 2017",BOS,TBR,3:05,"36,734",1,1
147,"Sunday, Sep 10 2017",BOS,TBR,3:22,"35,859",0,1
148,"Tuesday, Sep 12 2017",BOS,OAK,3:06,"34,355",1,1
149,"Wednesday, Sep 13 2017",BOS,OAK,3:07,"36,366",1,1
150,"Thursday, Sep 14 2017",BOS,OAK,3:19,"35,470",0,1
151,"Friday, Sep 15 2017",BOS,TBR,6:05,"16,006",1,0
152,"Saturday, Sep 16 2017",BOS,TBR,2:44,"14,942",1,0
153,"Sunday, Sep 17 2017",BOS,TBR,2:37,"14,936",0,0
154,"Monday, Sep 18 2017",BOS,BAL,4:24,"16,716",1,0
155,"Tuesday, Sep 19 2017",BOS,BAL,3:27,"21,449",1,0
156,"Wednesday, Sep 20 2017",BOS,BAL,3:11,"16,906",1,0
157,"Friday, Sep 22 2017",BOS,CIN,2:45,"23,463",1,0
158,"Saturday, Sep 23 2017",BOS,CIN,2:51,"36,076",0,0
159,"Sunday, Sep 24 2017",BOS,CIN,3:11,"25,545",0,0
160,"Monday, Sep 25 2017",BOS,TOR,2:57,"33,940",1,1
161,"Tuesday, Sep 26 2017",BOS,TOR,3:04,"33,999",1,1
162,"Wednesday, Sep 27 2017",BOS,TOR,2:57,"34,445",1,1
163,"Thursday, Sep 28 2017",BOS,HOU,3:31,"34,222",1,1
164,"Friday, Sep 29 2017",BOS,HOU,2:47,"36,623",1,1
165,"Saturday, Sep 30 2017",BOS,HOU,3:19,"35,722",0,1
167,"Sunday, Oct 1 2017",BOS,HOU,3:09,"34,517",0,1
0,"Sunday, Apr 2 2017",CHC,STL,3:33,"47,566",1,0
1,"Tuesday, Apr 4 2017",CHC,STL,2:57,"46,760",1,0
2,"Thursday, Apr 6 2017",CHC,STL,3:18,"44,039",0,0
3,"Friday, Apr 7 2017",CHC,MIL,3:58,"28,728",1,0
4,"Saturday, Apr 8 2017",CHC,MIL,3:28,"43,080",1,0
5,"Sunday, Apr 9 2017",CHC,MIL,3:00,"38,483",0,0
6,"Monday, Apr 10 2017",CHC,LAD,3:37,"41,166",1,1
7,"Wednesday, Apr 12 2017",CHC,LAD,3:20,"40,844",1,1
8,"Thursday, Apr 13 2017",CHC,LAD,3:01,"38,379",0,1
9,"Friday, Apr 14 2017",CHC,PIT,3:15,"40,430",0,1
10,"Saturday, Apr 15 2017",CHC,PIT,3:25,"41,814",0,1
11,"Sunday, Apr 16 2017",CHC,PIT,3:02,"39,422",0,1
12,"Monday, Apr 17 2017",CHC,MIL,3:00,"38,636",1,1
13,"Tuesday, Apr 18 2017",CHC,MIL,3:00,"39,026",1,1
14,"Wednesday, Apr 19 2017",CHC,MIL,3:30,"34,864",0,1
15,"Friday, Apr 21 2017",CHC,CIN,3:57,"29,350",1,0
16,"Saturday, Apr 22 2017",CHC,CIN,3:24,"27,189",0,0
17,"Sunday, Apr 23 2017",CHC,CIN,2:26,"32,670",0,0
18,"Monday, Apr 24 2017",CHC,PIT,3:22,"13,445",1,0
19,"Tuesday, Apr 25 2017",CHC,PIT,2:44,"15,326",1,0
20,"Wednesday, Apr 26 2017",CHC,PIT,3:22,"16,904",1,0
21,"Friday, Apr 28 2017",CHC,BOS,3:28,"37,054",1,0
22,"Saturday, Apr 29 2017",CHC,BOS,3:00,"36,776",0,0
23,"Sunday, Apr 30 2017",CHC,BOS,3:28,"36,916",1,0
25,"Monday, May 1 2017",CHC,PHI,3:06,"38,567",1,1
26,"Tuesday, May 2 2017",CHC,PHI,3:24,"38,660",1,1
27,"Wednesday, May 3 2017",CHC,PHI,3:09,"39,335",1,1
28,"Thursday, May 4 2017",CHC,PHI,4:22,"36,394",0,1
29,"Friday, May 5 2017",CHC,NYY,3:17,"40,395",0,1
30,"Saturday, May 6 2017",CHC,NYY,3:19,"40,735",1,1
31,"Sunday, May 7 2017",CHC,NYY,6:05,"40,584",1,1
32,"Tuesday, May 9 (1) 2017",CHC,COL,3:01,"34,779",0,0
33,"Tuesday, May 9 (2) 2017",CHC,COL,3:01,"36,563",1,0
34,"Wednesday, May 10 2017",CHC,COL,2:14,"35,213",0,0
35,"Friday, May 12 2017",CHC,STL,3:01,"47,601",1,0
36,"Saturday, May 13 2017",CHC,STL,2:51,"47,882",0,0
37,"Sunday, May 14 2017",CHC,STL,2:38,"47,925",0,0
38,"Tuesday, May 16 2017",CHC,CIN,3:07,"40,653",1,1
39,"Wednesday, May 17 2017",CHC,CIN,3:06,"38,715",1,1
40,"Thursday, May 18 2017",CHC,CIN,3:03,"36,023",0,1
41,"Friday, May 19 2017",CHC,MIL,3:27,"36,923",0,1
42,"Sunday, May 21 2017",CHC,MIL,3:32,"41,671",0,1
43,"Monday, May 22 2017",CHC,SFG,2:59,"36,204",1,1
